SIRUTA,DENLOC,CODP,JUD,SIRSUP,TIP,NIV,MED,REGIUNE,FSJ,FSL
132510,CEPTURA,0,29,298,3,2,3,3,31,3152190000000
132529,CEPTURA DE JOS,107126,29,132510,22,3,3,3,31,3152190309783
132538,CEPTURA DE SUS,107130,29,132510,23,3,3,3,31,3152190709784
132547,MALU ROŞU,107127,29,132510,23,3,3,3,31,3152190709906
132556,ROTARI,107128,29,132510,23,3,3,3,31,3152190710038
132565,ŞOIMEŞTI,107129,29,132510,23,3,3,3,31,3152190710079
132574,CERAŞU,0,29,298,3,2,3,3,31,3152191000000
132583,CERAŞU,107140,29,132574,22,3,3,3,31,3152191309785
132592,SLON,107141,29,132574,23,3,3,3,31,3152191710067
132609,VALEA BORULUI,107142,29,132574,23,3,3,3,31,3152191710124
132618,VALEA BRĂDETULUI,107143,29,132574,23,3,3,3,31,3152191710126
132627,VALEA LESPEZII,107144,29,132574,23,3,3,3,31,3152191710133
132636,VALEA TOCII,107146,29,132574,23,3,3,3,31,3152191710151
132645,CHIOJDEANCA,0,29,298,3,2,3,3,31,3152192000000
132654,CHIOJDEANCA,107150,29,132645,22,3,3,3,31,3152192309791
132663,NUCET,107151,29,132645,23,3,3,3,31,3152192709944
132672,TRENU,107152,29,132645,23,3,3,3,31,3152192710100
132681,CIORANI,0,29,298,3,2,3,3,31,3152193000000
132690,CIORANII DE JOS,107160,29,132681,22,3,3,3,31,3152193309796
132707,CIORANII DE SUS,107156,29,132681,23,3,3,3,31,3152193709797
136241,COCORĂŞTII COLŢ,0,29,298,3,2,3,3,31,3152194000000
134247,COCORĂŞTII COLŢ,107379,29,136241,22,3,3,3,31,3152194309804
134229,CHEŞNOIU,107377,29,136241,23,3,3,3,31,3152194709789
134256,COCORĂŞTII GRIND,107381,29,136241,23,3,3,3,31,3152194709805
134265,COLŢU DE JOS,107382,29,136241,23,3,3,3,31,3152194709809
134274,GHIOLDUM,107383,29,136241,23,3,3,3,31,3152194709863
134292,PERŞUNARI,107386,29,136241,23,3,3,3,31,3152194709965
134309,PIATRA,107387,29,136241,23,3,3,3,31,3152194709968
134318,SATU DE SUS,107388,29,136241,23,3,3,3,31,3152194710040
132716,COCORĂŞTII MISLII,0,29,298,3,2,3,3,31,3152195000000
132725,COCORĂŞTII MISLII,107165,29,132716,22,3,3,3,31,3152195309806
132734,GORUNA,107166,29,132716,23,3,3,3,31,3152195709871
132743,ŢIPĂREŞTI,107167,29,132716,23,3,3,3,31,3152195710111
132752,COLCEAG,0,29,298,3,2,3,3,31,3152196000000
132761,COLCEAG,107170,29,132752,22,3,3,3,31,3152196309808
132770,INOTEŞTI,107171,29,132752,23,3,3,3,31,3152196709885
132789,PAREPA-RUŞANI,107172,29,132752,23,3,3,3,31,3152196709960
132798,VÂLCELELE,107173,29,132752,23,3,3,3,31,3152196710160
132805,CORNU,0,29,298,3,2,3,3,31,3152197000000
132814,CORNU DE JOS,107180,29,132805,22,3,3,3,31,3152197309813
132823,CORNU DE SUS,107176,29,132805,23,3,3,3,31,3152197709815
132832,VALEA OPRII,107177,29,132805,23,3,3,3,31,3152197710138
132841,COSMINELE,0,29,298,3,2,3,3,31,3152198000000
132850,COSMINA DE JOS,107186,29,132841,22,3,3,3,31,3152198309818
132869,COSMINA DE SUS,107187,29,132841,23,3,3,3,31,3152198709819
132878,DRĂGHICEŞTI,107188,29,132841,23,3,3,3,31,3152198709837
132887,POIANA TRESTIEI,107189,29,132841,23,3,3,3,31,3152198710007
132896,DRAJNA,0,29,298,3,2,3,3,31,3152199000000
132903,DRAJNA DE SUS,107194,29,132896,22,3,3,3,31,3152199309834
132912,CĂTUNU,107191,29,132896,23,3,3,3,31,3152199709780
132921,CIOCRAC,107192,29,132896,23,3,3,3,31,3152199709795
132930,DRAJNA DE JOS,107193,29,132896,23,3,3,3,31,3152199709833
132949,FĂGET,107196,29,132896,23,3,3,3,31,3152199709842
132958,OGRETIN,107197,29,132896,23,3,3,3,31,3152199709950
132967,PIATRA,107198,29,132896,23,3,3,3,31,3152199709967
132976,PIŢIGOI,107199,29,132896,23,3,3,3,31,3152199709977
132985,PLAI,107201,29,132896,23,3,3,3,31,3152199709978
132994,PODURILE,107202,29,132896,23,3,3,3,31,3152199710001
133009,POIANA MIERLEI,107203,29,132896,23,3,3,3,31,3152199710006
133018,DRĂGĂNEŞTI,0,29,298,3,2,3,3,31,3152200000000
133027,DRĂGĂNEŞTI,107210,29,133018,22,3,3,3,31,3152200309836
133036,BĂRĂITARU,107211,29,133018,23,3,3,3,31,3152200709731
133045,BELCIUG,107212,29,133018,23,3,3,3,31,3152200709737
133054,CORNU DE JOS,107213,29,133018,23,3,3,3,31,3152200709814
133063,HĂTCĂRĂU,107214,29,133018,23,3,3,3,31,3152200709880
133072,MERI,107216,29,133018,23,3,3,3,31,3152200709926
133081,TUFANI,107217,29,133018,23,3,3,3,31,3152200710104
133090,DUMBRAVA,0,29,298,3,2,3,3,31,3152201000000
133107,DUMBRAVA,107220,29,133090,22,3,3,3,31,3152201309838
133116,CIUPELNIŢA,107221,29,133090,23,3,3,3,31,3152201709799
133125,CORNU DE SUS,107222,29,133090,23,3,3,3,31,3152201709816
133134,TRESTIENII DE JOS,107223,29,133090,23,3,3,3,31,3152201710101
133143,TRESTIENII DE SUS,107224,29,133090,23,3,3,3,31,3152201710102
133152,ZĂNOAGA,107226,29,133090,23,3,3,3,31,3152201710167
131461,DUMBRĂVEŞTI,0,29,298,3,2,3,3,31,3152202000000
131470,DUMBRĂVEŞTI,107230,29,131461,22,3,3,3,31,3152202309839
131489,GĂVĂNEL,107231,29,131461,23,3,3,3,31,3152202709856
131498,MĂLĂEŞTII DE JOS,107232,29,131461,23,3,3,3,31,3152202709913
131504,MĂLĂEŞTII DE SUS,107233,29,131461,23,3,3,3,31,3152202709914
131513,PLOPENI,107234,29,131461,23,3,3,3,31,3152202709989
131522,SFÂRLEANCA,107236,29,131461,23,3,3,3,31,3152202710060
133278,FÂNTÂNELE,0,29,298,3,2,3,3,31,3152203000000
133287,FÂNTÂNELE,107240,29,133278,22,3,3,3,31,3152203309846
133296,BOZIENI,107241,29,133278,23,3,3,3,31,3152203709752
133161,FILIPEŞTII DE PĂDURE,0,29,298,3,2,3,3,31,3152204000000
133170,FILIPEŞTII DE PĂDURE,107245,29,133161,22,3,3,3,31,3152204309848
133189,DIŢEŞTI,107246,29,133161,23,3,3,3,31,3152204709830
133198,MINIERI,107247,29,133161,23,3,3,3,31,3152204709927
133205,SILIŞTEA DEALULUI,107248,29,133161,23,3,3,3,31,3152204710063
133214,FILIPEŞTII DE TÂRG,0,29,298,3,2,3,3,31,3152205000000
133223,FILIPEŞTII DE TÂRG,107250,29,133214,22,3,3,3,31,3152205309849
133232,BRĂTĂŞANCA,107251,29,133214,23,3,3,3,31,3152205709756
133241,EZENI,107252,29,133214,23,3,3,3,31,3152205709840
133250,MĂRGINENII DE JOS,107253,29,133214,23,3,3,3,31,3152205709919
133269,UNGURENI,107254,29,133214,23,3,3,3,31,3152205710117
133330,FLOREŞTI,0,29,298,3,2,3,3,31,3152206000000
133349,FLOREŞTI,107255,29,133330,22,3,3,3,31,3152206309850
133358,CAP ROŞU,107256,29,133330,23,3,3,3,31,3152206709772
133367,CĂLINEŞTI,107257,29,133330,23,3,3,3,31,3152206709774
133376,CĂTINA,107258,29,133330,23,3,3,3,31,3152206709778
133385,NOVĂCEŞTI,107259,29,133330,23,3,3,3,31,3152206709942
133394,FULGA,0,29,298,3,2,3,3,31,3152207000000
133401,FULGA DE JOS,107261,29,133394,22,3,3,3,31,3152207309852
133410,FULGA DE SUS,107262,29,133394,23,3,3,3,31,3152207709853
133429,GHERGHIŢA,0,29,298,3,2,3,3,31,3152208000000
133438,GHERGHIŢA,107265,29,133429,22,3,3,3,31,3152208309859
133456,INDEPENDENŢA,107267,29,133429,23,3,3,3,31,3152208709884
133465,MALAMUC,107268,29,133429,23,3,3,3,31,3152208709905
133492,UNGURENI,107272,29,133429,23,3,3,3,31,3152208710115
133508,GORGOTA,0,29,298,3,2,3,3,31,3152209000000
133517,GORGOTA,107275,29,133508,22,3,3,3,31,3152209309868
133526,CRIVINA,107276,29,133508,23,3,3,3,31,3152209709824
133535,FÂNARI,107277,29,133508,23,3,3,3,31,3152209709844
133544,POIENARII APOSTOLI,107278,29,133508,23,3,3,3,31,3152209710010
133553,POTIGRAFU,107280,29,133508,23,3,3,3,31,3152209710020
133562,GORNET,0,29,298,3,2,3,3,31,3152210000000
133571,GORNET,107285,29,133562,22,3,3,3,31,3152210309869
133580,BOGDĂNEŞTI,107286,29,133562,23,3,3,3,31,3152210709746
133599,CUIB,107287,29,133562,23,3,3,3,31,3152210709825
133606,NUCET,107288,29,133562,23,3,3,3,31,3152210709943
133615,GORNET-CRICOV,0,29,298,3,2,3,3,31,3152211000000
133624,GORNET-CRICOV,107290,29,133615,22,3,3,3,31,3152211309870
133633,COŞERELE,107291,29,133615,23,3,3,3,31,3152211709821
133642,DOBROTA,107292,29,133615,23,3,3,3,31,3152211709831
133651,PRISEACA,107293,29,133615,23,3,3,3,31,3152211710024
133660,ŢĂRCULEŞTI,107294,29,133615,23,3,3,3,31,3152211710108
133679,VALEA SEACĂ,107296,29,133615,23,3,3,3,31,3152211710146
133688,GURA VADULUI,0,29,298,3,2,3,3,31,3152212000000
133697,GURA VADULUI,107300,29,133688,22,3,3,3,31,3152212309877
133704,PERŞUNARI,107301,29,133688,23,3,3,3,31,3152212709966
133713,TOHANI,107302,29,133688,23,3,3,3,31,3152212710097
131835,GURA VITIOAREI,0,29,298,3,2,3,3,31,3152213000000
131844,GURA VITIOAREI,107305,29,131835,22,3,3,3,31,3152213309878
131853,BUGHEA DE JOS,107306,29,131835,23,3,3,3,31,3152213709766
131862,FĂGETU,107307,29,131835,23,3,3,3,31,3152213709843
131871,FUNDENI,107308,29,131835,23,3,3,3,31,3152213709854
131880,POIANA COPĂCENI,107309,29,131835,23,3,3,3,31,3152213710004
133722,IORDĂCHEANU,0,29,298,3,2,3,3,31,3152214000000
133731,IORDĂCHEANU,107310,29,133722,22,3,3,3,31,3152214309886
133740,MOCEŞTI,107311,29,133722,23,3,3,3,31,3152214709936
133759,PLAVIA,107312,29,133722,23,3,3,3,31,3152214709983
133768,STRĂOŞTI,107313,29,133722,23,3,3,3,31,3152214710072
133777,VALEA CUCULUI,107314,29,133722,23,3,3,3,31,3152214710130
133786,VĂRBILA,107316,29,133722,23,3,3,3,31,3152214710157
133795,IZVOARELE,0,29,298,3,2,3,3,31,3152215000000
133802,IZVOARELE,107320,29,133795,22,3,3,3,31,3152215309889
133811,CERNEŞTI,107321,29,133795,23,3,3,3,31,3152215709786
133820,CHIRIŢEŞTI,107322,29,133795,23,3,3,3,31,3152215709792
133839,HOMORÂCIU,107323,29,133795,23,3,3,3,31,3152215709882
133848,MALU VÂNĂT,107324,29,133795,23,3,3,3,31,3152215709907
133857,SCHIULEŞTI,107326,29,133795,23,3,3,3,31,3152215710053
133866,JUGURENI,0,29,298,3,2,3,3,31,3152216000000
133875,JUGURENI,107330,29,133866,22,3,3,3,31,3152216309892
133884,BOBOCI,107331,29,133866,23,3,3,3,31,3152216709743
133893,MARGINEA PĂDURII,107332,29,133866,23,3,3,3,31,3152216709908
133900,VALEA UNGHIULUI,107333,29,133866,23,3,3,3,31,3152216710152
133919,LAPOŞ,0,29,298,3,2,3,3,31,3152217000000
133928,LAPOŞ,107335,29,133919,22,3,3,3,31,3152217309894
133937,GLOD,107336,29,133919,23,3,3,3,31,3152217709865
133946,LĂPOŞEL,107337,29,133919,23,3,3,3,31,3152217709895
133955,PIETRICICA,107338,29,133919,23,3,3,3,31,3152217709972
133964,LIPĂNEŞTI,0,29,298,3,2,3,3,31,3152218000000
133973,LIPĂNEŞTI,107340,29,133964,22,3,3,3,31,3152218309897
133982,SATU NOU,107341,29,133964,23,3,3,3,31,3152218710041
133991,ŞIPOTU,107342,29,133964,23,3,3,3,31,3152218710076
134005,ZAMFIRA,107343,29,133964,23,3,3,3,31,3152218710166
134014,MĂGURELE,0,29,298,3,2,3,3,31,3152219000000
134023,MĂGURELE,107345,29,134014,22,3,3,3,31,3152219309911
134032,COADA MALULUI,107346,29,134014,23,3,3,3,31,3152219709801
134041,IAZU,107347,29,134014,23,3,3,3,31,3152219709883
134050,MĂGURENI,0,29,298,3,2,3,3,31,3152220000000
134069,MĂGURENI,107350,29,134050,22,3,3,3,31,3152220309912
134078,COCORĂŞTII CAPLII,107351,29,134050,23,3,3,3,31,3152220709803
134087,LUNCA PRAHOVEI,107352,29,134050,23,3,3,3,31,3152220709902
134096,MĂNECIU,0,29,298,3,2,3,3,31,3152221000000
134103,MĂNECIU-UNGURENI,107365,29,134096,22,3,3,3,31,3152221309917
134112,CHEIA,107356,29,134096,23,3,3,3,31,3152221709787
134121,CHICIURENI,107357,29,134096,23,3,3,3,31,3152221709790
134130,COSTENI,107358,29,134096,23,3,3,3,31,3152221709820
134149,FĂCĂIENI,107359,29,134096,23,3,3,3,31,3152221709841
134158,GHEABA,107361,29,134096,23,3,3,3,31,3152221709858
134176,MĂNECIU-PĂMÂNTENI,107362,29,134096,23,3,3,3,31,3152221709916
134167,MÂNĂSTIREA SUZANA,107363,29,134096,23,3,3,3,31,3152221709921
134185,PLĂIEŢU,107364,29,134096,23,3,3,3,31,3152221709984
134194,MĂNEŞTI,0,29,298,3,2,3,3,31,3152222000000
134201,MĂNEŞTI,107375,29,134194,22,3,3,3,31,3152222309918
134210,BĂLTIŢA,107376,29,134194,23,3,3,3,31,3152222709728
134238,COADA IZVORULUI,107378,29,134194,23,3,3,3,31,3152222709800
134283,GURA CRIVĂŢULUI,107384,29,134194,23,3,3,3,31,3152222709876
134327,ZALHANAUA,107389,29,134194,23,3,3,3,31,3152222710165
136250,OLARI,0,29,298,3,2,3,3,31,3152225000000
133474,OLARI,107269,29,136250,22,3,3,3,31,3152225309951
133447,FÂNARI,107266,29,136250,23,3,3,3,31,3152225709845
133483,OLARII VECHI,107271,29,136250,23,3,3,3,31,3152225709952
134336,PĂCUREŢI,0,29,298,3,2,3,3,31,3152238000000
134345,PĂCUREŢI,107395,29,134336,22,3,3,3,31,3152238309961
134354,BĂRZILA,107396,29,134336,23,3,3,3,31,3152238709733
134363,CURMĂTURA,107397,29,134336,23,3,3,3,31,3152238709827
134372,MATIŢA,107398,29,134336,23,3,3,3,31,3152238709909
134381,SLAVU,107399,29,134336,23,3,3,3,31,3152238710065
130847,PĂULEŞTI,0,29,298,3,2,3,3,31,3152239000000
130856,PĂULEŞTI,107400,29,130847,22,3,3,3,31,3152239309963
130865,COCOŞEŞTI,107401,29,130847,23,3,3,3,31,3152239709807
130874,GĂGENI,107402,29,130847,23,3,3,3,31,3152239709855
130883,PĂULEŞTII NOI,107403,29,130847,23,3,3,3,31,3152239709964
134390,PLOPU,0,29,298,3,2,3,3,31,3152240000000
134407,PLOPU,107405,29,134390,22,3,3,3,31,3152240309990
134416,GÂLMEIA,107406,29,134390,23,3,3,3,31,3152240709857
134425,HÂRSA,107407,29,134390,23,3,3,3,31,3152240709881
134434,NISIPOASA,107408,29,134390,23,3,3,3,31,3152240709940
134443,PODENII NOI,0,29,298,3,2,3,3,31,3152241000000
134452,PODENII NOI,107410,29,134443,22,3,3,3,31,3152241309991
134461,GHIOCEL,107411,29,134443,23,3,3,3,31,3152241709862
134470,MEHEDINŢA,107412,29,134443,23,3,3,3,31,3152241709923
134489,NEVESTEASCA,107413,29,134443,23,3,3,3,31,3152241709939
134498,PODU LUI GALBEN,107414,29,134443,23,3,3,3,31,3152241709996
134504,POPEŞTI,107416,29,134443,23,3,3,3,31,3152241710016
134513,RAHOVA,107417,29,134443,23,3,3,3,31,3152241710033
134522,SĂLCIOARA,107418,29,134443,23,3,3,3,31,3152241710044
134531,SFĂCĂRU,107419,29,134443,23,3,3,3,31,3152241710059
134540,VALEA DULCE,107421,29,134443,23,3,3,3,31,3152241710131
131274,POIANA CÂMPINA,0,29,298,3,2,3,3,31,3152242000000
131283,POIANA CÂMPINA,107425,29,131274,22,3,3,3,31,3152242310003
131292,BOBOLIA,107426,29,131274,23,3,3,3,31,3152242709744
131309,PIETRIŞU,107427,29,131274,23,3,3,3,31,3152242709973
